Row,Sample,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),First Attempt,Incorrects,Hints,Corrects,Condition,KC,Opportunity
98,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,TRIANGLE_ABC,2,(HEIGHT QUESTION2),02/01/1996 00:44,02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,6,.,6,incorrect,1,0,1,.,Non-area formula,73
99,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,TRIANGLE_HEIGHT,2,(HEIGHT QUESTION2),02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,1,.,1,incorrect,1,0,1,.,Non-area formula,74
100,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,TRIANGLE_BASE,2,(BASE QUESTION3),02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,1,.,1,incorrect,1,0,1,.,Non-area formula,75
101,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,TRIANGLE_ABC,3,(AREA QUESTION1),02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,1,.,1,incorrect,1,0,1,.,Non-area formula,76
102,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,TRIANGLE_ABC,3,(HEIGHT QUESTION2),02/01/1996 00:45,02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,63,.,63,incorrect,1,0,1,.,Non-area formula,77
103,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,TRIANGLE_ABC,3,(BASE QUESTION3),02/01/1996 00:46,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,13,13,.,correct,0,0,1,.,Non-area formula,78
104,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,TRIANGLE_HEIGHT,3,(HEIGHT QUESTION2),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,0,0,.,correct,0,0,1,.,Non-area formula,79
105,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,TRIANGLE_BASE,3,(BASE QUESTION3),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,1,.,1,incorrect,1,0,1,.,Non-area formula,80
106,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,1,(AREA QUESTION1),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,0,0,.,correct,0,0,1,.,Non-area formula,81
107,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,1,(SIDE QUESTION3),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,7,.,7,incorrect,1,0,1,.,Non-area formula,82
108,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,1,(APOTHEM QUESTION2),02/01/1996 00:47,02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,7,.,7,incorrect,1,0,1,.,Non-area formula,83
109,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON_ABCDE,3,(AREA QUESTION1),02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,0,0,.,correct,0,0,1,.,Non-area formula,84
110,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON_ABCDE,3,(SIDE QUESTION3),02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,10,10,.,correct,0,0,1,.,Non-area formula,85
111,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON_ABCDE,3,(APOTHEM QUESTION2),02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,2,.,2,incorrect,1,0,1,.,Non-area formula,86
112,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,2,(AREA QUESTION1),02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,02/01/1996 00:48,0,0,.,correct,0,0,1,.,Non-area formula,87
113,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,2,(APOTHEM QUESTION2),02/01/1996 00:48,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,13,.,13,incorrect,1,0,1,.,Non-area formula,88
114,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,2,(SIDE QUESTION3),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,20,20,.,correct,0,0,1,.,Non-area formula,89
115,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON_ABCDE,4,(AREA QUESTION1),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,0,0,.,correct,0,0,1,.,Non-area formula,90
116,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,3,(AREA QUESTION1),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:50,02/01/1996 00:50,1,.,1,incorrect,1,0,1,.,Non-area formula,91
117,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,3,(APOTHEM QUESTION2),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,31,.,31,incorrect,1,0,1,.,Non-area formula,92
118,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,3,(SIDE QUESTION3),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,16,.,16,incorrect,1,0,1,.,Non-area formula,93
119,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON_ABCDE,5,(AREA QUESTION1),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,0,0,.,correct,0,0,1,.,Non-area formula,94
120,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON_ABCDE,5,(APOTHEM QUESTION2),02/01/1996 00:50,02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,21,21,.,correct,0,0,1,.,Non-area formula,95
121,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON_ABCDE,5,(SIDE QUESTION3),02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,6,6,.,correct,0,0,1,.,Non-area formula,96
122,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,4,(AREA QUESTION1),02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,0,0,.,correct,0,0,1,.,Non-area formula,97
123,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,4,(APOTHEM QUESTION2),02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,19,19,.,correct,0,0,1,.,Non-area formula,98
124,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,PENTAGON,4,(SIDE QUESTION3),02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,6,6,.,correct,0,0,1,.,Non-area formula,99
125,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(RADIUS QUESTION1),02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,02/01/1996 00:51,1,.,1,incorrect,1,0,1,.,Area formula,26
126,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(AREA QUESTION1),02/01/1996 00:51,02/01/1996 00:52,02/01/1996 00:52,02/01/1996 00:52,10,10,.,correct,0,0,1,.,Non-area formula,100
127,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:52,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,55,55,.,correct,0,0,1,.,Area formula,27
128,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION2),02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,11,.,11,incorrect,1,0,1,.,Area formula,28
129,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(AREA QUESTION2),02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,4,.,4,incorrect,1,0,1,.,Non-area formula,101
130,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION2),02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,22,22,.,correct,0,0,1,.,Area formula,29
131,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(RADIUS QUESTION3),02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,14,.,14,incorrect,1,0,1,.,Non-area formula,102
132,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION3),02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,02/01/1996 00:53,2,.,2,incorrect,1,0,1,.,Area formula,30
133,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION3),02/01/1996 00:53,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,8,8,.,correct,0,0,1,.,Area formula,31
134,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION4),02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,24,24,.,correct,0,0,1,.,Area formula,32
135,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(RADIUS QUESTION4),02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,5,.,5,incorrect,1,0,1,.,Area formula,33
136,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_O,1,(AREA QUESTION4),02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,6,.,6,incorrect,1,0,1,.,Non-area formula,103
137,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,LAWN_SPRINKLER,1,(AREA QUESTION1),02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,1,.,1,incorrect,1,0,1,.,Non-area formula,104
138,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,COVERING_POOL,1,(RADIUS QUESTION1),02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,1,.,1,incorrect,1,0,1,.,Non-area formula,105
139,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,COVERING_POOL,1,(DIAMETER QUESTION1),02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,36,.,36,incorrect,1,0,1,.,Area formula,34
140,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,DOG_ON_A_ROPE,1,(AREA QUESTION1),02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,1,.,1,incorrect,1,0,1,.,Non-area formula,106
141,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,DOG_ON_A_ROPE,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:55,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,12,.,12,incorrect,1,0,1,.,Area formula,35
142,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,LAWN_SPRINKLER_2,1,(TOTAL-LAWN-AREA QUESTION1),02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,1,.,1,incorrect,1,0,1,.,Non-area formula,107
143,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,LAWN_SPRINKLER_2,1,(WATERED-LAWN-AREA QUESTION1),02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,3,.,3,incorrect,1,0,1,.,Non-area formula,108
144,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,LAWN_SPRINKLER_2,1,(UNWATERED-LAWN-AREA QUESTION1),02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,7,.,7,incorrect,1,0,1,.,Area formula,36
145,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_DIAMETER,1,(RADIUS QUESTION1),02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,1,.,1,incorrect,1,0,1,.,Area formula,37
146,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_DIAMETER,1,(AREA QUESTION1),02/01/1996 00:56,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,5,.,5,incorrect,1,0,1,.,Non-area formula,109
147,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_DIAMETER,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,11,.,11,incorrect,1,0,1,.,Area formula,38
148,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_RADIUS,1,(DIAMETER QUESTION2),02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,1,.,1,incorrect,1,0,1,.,Area formula,39
149,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_RADIUS,1,(AREA QUESTION2),02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,5,.,5,incorrect,1,0,1,.,Non-area formula,110
150,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_RADIUS,1,(CIRCUMFERENCE QUESTION2),02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,11,11,.,correct,0,0,1,.,Area formula,40
151,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_AREA,1,(RADIUS QUESTION3),02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,0,0,.,correct,0,0,1,.,Non-area formula,111
152,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_AREA,1,(DIAMETER QUESTION3),02/01/1996 00:57,02/01/1996 00:58,02/01/1996 00:58,02/01/1996 00:58,31,31,.,correct,0,0,1,.,Area formula,41
153,All Data,Stu_02ee1b3f31a6f6a7f4b8012298b2395e,Unit Area,CIRCLE_AREA,1,(CIRCUMFERENCE QUESTION3),02/01/1996 00:58,02/01/1996 00:58,02/01/1996 00:58,02/01/1996 00:58,4,4,.,correct,0,0,1,.,Area formula,42
154,All Data,Stu_04317acc6cccc2fac0b953aee8ba956c,Unit Area,PENTAGON,1,(AREA QUESTION1),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,0,0,.,correct,0,0,1,.,Non-area formula,1
155,All Data,Stu_04317acc6cccc2fac0b953aee8ba956c,Unit Area,PENTAGON,1,(APOTHEM QUESTION2),02/01/1996 00:00,02/01/1996 00:01,02/01/1996 00:02,02/01/1996 00:02,85,.,85,incorrect,1,0,1,.,Non-area formula,2
156,All Data,Stu_04317acc6cccc2fac0b953aee8ba956c,Unit Area,PENTAGON,1,(SIDE QUESTION3),02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,12,.,12,incorrect,1,0,1,.,Non-area formula,3
157,All Data,Stu_04317acc6cccc2fac0b953aee8ba956c,Unit Area,TRIANGLE_RECTANGLE,1,(BASE QUESTION1),02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,02/01/1996 00:02,1,.,1,incorrect,1,0,1,.,Area formula,1
158,All Data,Stu_04317acc6cccc2fac0b953aee8ba956c,Unit Area,TRIANGLE_RECTANGLE,1,(AREA QUESTION1),02/01/1996 00:02,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,62,.,62,incorrect,1,0,1,.,Non-area formula,4
159,All Data,Stu_04317acc6cccc2fac0b953aee8ba956c,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION1),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,0,0,.,correct,0,0,1,.,Non-area formula,5
160,All Data,Stu_09e34be8c3a4c82fb0781173c6f485e4,Unit Area,RECTANGLE_HEIGHT,1,(HEIGHT QUESTION2),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,1,.,1,incorrect,1,0,1,.,Non-area formula,1
161,All Data,Stu_09e34be8c3a4c82fb0781173c6f485e4,Unit Area,RECTANGLE_BASE,1,(BASE QUESTION3),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,1,.,1,incorrect,1,0,1,.,Non-area formula,2
162,All Data,Stu_09e34be8c3a4c82fb0781173c6f485e4,Unit Area,PARALLELOGRAM_HEIGHT,1,(HEIGHT QUESTION2),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,1,.,1,incorrect,1,0,1,.,Non-area formula,3
163,All Data,Stu_09e34be8c3a4c82fb0781173c6f485e4,Unit Area,TRAPEZOID_ABCD,1,(AREA QUESTION1),02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,1,.,1,incorrect,1,0,1,.,Non-area formula,4
164,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON_ABCDE,1,(AREA QUESTION1),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,1,.,1,incorrect,1,0,1,.,Non-area formula,1
165,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,02/01/1996 00:00,32,32,.,correct,0,0,1,.,Non-area formula,2
166,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON_ABCDE,1,(SIDE QUESTION3),02/01/1996 00:00,02/01/1996 00:01,02/01/1996 00:01,02/01/1996 00:01,61,61,.,correct,0,0,1,.,Non-area formula,3
167,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON,1,(AREA QUESTION1),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,0,0,.,correct,0,0,1,.,Non-area formula,4
168,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON,1,(APOTHEM QUESTION2),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,23,.,23,incorrect,1,0,1,.,Non-area formula,5
169,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON,1,(SIDE QUESTION3),02/01/1996 00:04,02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,107,.,107,incorrect,1,0,1,.,Non-area formula,6
170,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON_ABCDE,2,(AREA QUESTION1),02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,0,0,.,correct,0,0,1,.,Non-area formula,7
171,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON_ABCDE,2,(APOTHEM QUESTION2),02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,30,30,.,correct,0,0,1,.,Non-area formula,8
172,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON_ABCDE,2,(SIDE QUESTION3),02/01/1996 00:07,02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,34,34,.,correct,0,0,1,.,Non-area formula,9
173,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON,2,(AREA QUESTION1),02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,0,0,.,correct,0,0,1,.,Non-area formula,10
174,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON,2,(APOTHEM QUESTION2),02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,6,.,6,incorrect,1,0,1,.,Non-area formula,11
175,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,PENTAGON,2,(SIDE QUESTION3),02/01/1996 00:08,02/01/1996 00:09,02/01/1996 00:09,02/01/1996 00:09,48,.,48,incorrect,1,0,1,.,Non-area formula,12
176,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(RADIUS QUESTION1),02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,0,0,.,correct,0,0,1,.,Area formula,1
177,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(AREA QUESTION1),02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,3,.,3,incorrect,1,0,1,.,Non-area formula,13
178,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,9,9,.,correct,0,0,1,.,Area formula,2
179,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION2),02/01/1996 00:10,02/01/1996 00:11,02/01/1996 00:11,02/01/1996 00:11,33,33,.,correct,0,0,1,.,Area formula,3
180,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(AREA QUESTION2),02/01/1996 00:11,02/01/1996 00:11,02/01/1996 00:11,02/01/1996 00:11,6,.,6,incorrect,1,0,1,.,Non-area formula,14
181,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION2),02/01/1996 00:11,02/01/1996 00:11,02/01/1996 00:11,02/01/1996 00:11,21,21,.,correct,0,0,1,.,Area formula,4
182,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION4),02/01/1996 00:11,02/01/1996 00:12,02/01/1996 00:12,02/01/1996 00:12,14,14,.,correct,0,0,1,.,Area formula,5
183,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(RADIUS QUESTION4),02/01/1996 00:12,02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,97,97,.,correct,0,0,1,.,Area formula,6
184,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(AREA QUESTION4),02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,5,5,.,correct,0,0,1,.,Non-area formula,15
185,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION3),02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,9,.,9,incorrect,1,0,1,.,Area formula,7
186,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(RADIUS QUESTION3),02/01/1996 00:13,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,39,39,.,correct,0,0,1,.,Non-area formula,16
187,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION3),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,5,5,.,correct,0,0,1,.,Area formula,8
188,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,LAWN_SPRINKLER,1,(AREA QUESTION1),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,0,0,.,correct,0,0,1,.,Non-area formula,17
189,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,COVERING_POOL,1,(RADIUS QUESTION1),02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,0,0,.,correct,0,0,1,.,Non-area formula,18
190,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,COVERING_POOL,1,(DIAMETER QUESTION1),02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,21,.,21,incorrect,1,0,1,.,Area formula,9
191,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,DOG_ON_A_ROPE,1,(AREA QUESTION1),02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,0,0,.,correct,0,0,1,.,Non-area formula,19
192,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,DOG_ON_A_ROPE,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,29,29,.,correct,0,0,1,.,Area formula,10
193,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,LAWN_SPRINKLER_2,1,(WATERED-LAWN-AREA QUESTION1),02/01/1996 00:17,02/01/1996 00:17,02/01/1996 00:17,02/01/1996 00:17,0,0,.,correct,0,0,1,.,Non-area formula,20
194,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,LAWN_SPRINKLER_2,1,(TOTAL-LAWN-AREA QUESTION1),02/01/1996 00:17,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,75,75,.,correct,0,0,1,.,Non-area formula,21
195,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,LAWN_SPRINKLER_2,1,(UNWATERED-LAWN-AREA QUESTION1),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,6,6,.,correct,0,0,1,.,Area formula,11
196,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_DIAMETER,1,(RADIUS QUESTION1),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,0,0,.,correct,0,0,1,.,Area formula,12
197,All Data,Stu_0dc180ab4196c3c75b62bfc5e01e6ee2,Unit Area,CIRCLE_DIAMETER,1,(AREA QUESTION1),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,5,5,.,correct,0,0,1,.,Non-area formula,22
